"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"01/01/2023";"0000";"25,2";"26,1";"25,2";"69,0";"69,0";"64,0";"19,0";"19,8";"18,6";"984,8";"984,8";"984,1";"4,3";"100,0";"8,9";"";"0,0"
"01/01/2023";"0100";"24,3";"25,2";"24,3";"74,0";"74,0";"69,0";"19,4";"19,4";"19,0";"984,9";"985,0";"984,8";"3,3";"104,0";"8,0";"";"0,0"
"01/01/2023";"0200";"24,2";"24,4";"24,2";"78,0";"78,0";"74,0";"20,2";"20,2";"19,4";"984,6";"984,9";"984,6";"2,5";"110,0";"6,0";"";"0,0"
"01/01/2023";"0300";"24,1";"24,3";"24,1";"81,0";"81,0";"78,0";"20,5";"20,5";"20,2";"984,1";"984,6";"984,1";"2,6";"120,0";"6,0";"";"0,0"
"01/01/2023";"0400";"24,0";"24,1";"24,0";"81,0";"82,0";"80,0";"20,6";"20,7";"20,5";"983,5";"984,1";"983,5";"2,5";"118,0";"5,2";"";"0,0"
"01/01/2023";"0500";"23,3";"24,0";"23,3";"86,0";"86,0";"81,0";"20,8";"20,8";"20,5";"983,2";"983,5";"983,2";"1,9";"118,0";"4,8";"";"0,0"
"01/01/2023";"0600";"23,1";"23,3";"23,1";"87,0";"87,0";"86,0";"20,8";"21,0";"20,8";"983,1";"983,2";"983,1";"1,8";"114,0";"4,0";"";"0,0"
"01/01/2023";"0700";"22,7";"23,2";"22,7";"88,0";"88,0";"87,0";"20,7";"20,9";"20,7";"982,9";"983,1";"982,9";"2,1";"114,0";"4,2";"";"0,0"
"01/01/2023";"0800";"22,4";"22,7";"22,3";"92,0";"92,0";"88,0";"21,1";"21,1";"20,6";"983,2";"983,2";"982,8";"1,3";"105,0";"3,6";"";"0,0"
"01/01/2023";"0900";"22,9";"22,9";"22,4";"88,0";"92,0";"88,0";"20,8";"21,3";"20,8";"983,9";"983,9";"983,2";"1,4";"126,0";"2,8";"72,60";"0,0"
"01/01/2023";"1000";"24,3";"24,8";"22,9";"81,0";"88,0";"79,0";"20,8";"21,1";"20,2";"984,3";"984,3";"983,9";"2,3";"123,0";"5,3";"628,00";"0,0"
"01/01/2023";"1100";"25,1";"25,5";"24,3";"76,0";"81,0";"74,0";"20,5";"21,2";"20,3";"984,6";"984,6";"984,3";"2,5";"125,0";"6,1";"970,40";"0,0"
"01/01/2023";"1200";"26,3";"26,3";"24,9";"74,0";"81,0";"73,0";"21,3";"22,2";"20,3";"984,6";"984,7";"984,6";"1,0";"60,0";"4,5";"1116,80";"0,0"
"01/01/2023";"1300";"28,3";"28,6";"26,3";"62,0";"74,0";"60,0";"20,3";"22,0";"19,4";"983,9";"984,6";"983,9";"1,8";"83,0";"4,7";"1755,90";"0,0"
"01/01/2023";"1400";"28,4";"29,7";"28,3";"58,0";"63,0";"55,0";"19,2";"20,8";"18,9";"983,2";"983,9";"983,2";"3,2";"137,0";"5,8";"2407,40";"0,0"
"01/01/2023";"1500";"30,3";"30,9";"28,4";"50,0";"59,0";"48,0";"18,6";"20,3";"18,1";"982,3";"983,2";"982,3";"3,3";"132,0";"7,6";"2682,20";"0,0"
"01/01/2023";"1600";"30,7";"30,8";"28,9";"51,0";"60,0";"48,0";"19,4";"20,5";"18,2";"981,7";"982,3";"981,7";"3,8";"128,0";"8,9";"3212,80";"0,0"
"01/01/2023";"1700";"28,8";"31,6";"28,2";"62,0";"63,0";"45,0";"20,9";"20,9";"18,2";"980,8";"981,7";"980,8";"3,4";"338,0";"7,5";"2775,10";"0,0"
"01/01/2023";"1800";"23,8";"30,4";"23,6";"100,0";"100,0";"57,0";"23,7";"23,7";"20,2";"981,4";"981,4";"980,2";"2,5";"41,0";"14,3";"1655,90";"2,4"
"01/01/2023";"1900";"23,7";"23,9";"22,9";"";"100,0";"94,0";"";"23,7";"22,4";"981,0";"981,4";"981,0";"1,2";"323,0";"8,8";"272,90";"7,4"
"01/01/2023";"2000";"24,2";"24,2";"23,5";"96,0";"100,0";"95,0";"23,6";"24,1";"23,1";"981,3";"981,4";"980,9";"0,7";"324,0";"2,7";"241,70";"0,0"
"01/01/2023";"2100";"24,5";"24,8";"24,2";"87,0";"96,0";"85,0";"22,3";"23,5";"21,9";"981,9";"981,9";"981,3";"0,8";"343,0";"1,4";"106,40";"0,0"
"01/01/2023";"2200";"25,0";"25,1";"24,5";"86,0";"89,0";"86,0";"22,6";"22,8";"22,3";"982,8";"982,8";"981,9";"1,5";"126,0";"3,7";"3,80";"0,0"
"01/01/2023";"2300";"25,0";"25,3";"24,8";"78,0";"86,0";"77,0";"20,9";"22,6";"20,7";"983,7";"983,7";"982,8";"3,1";"123,0";"6,4";"5,50";"0,0"
"02/01/2023";"0000";"24,2";"25,0";"24,2";"81,0";"82,0";"77,0";"20,8";"20,9";"20,5";"984,0";"984,1";"983,7";"2,7";"119,0";"7,2";"0,90";"0,0"
"02/01/2023";"0100";"24,1";"24,2";"24,1";"82,0";"83,0";"81,0";"20,9";"21,0";"20,8";"984,0";"984,1";"983,9";"3,1";"114,0";"6,2";"";"0,0"
"02/01/2023";"0200";"23,7";"24,1";"23,6";"85,0";"86,0";"82,0";"21,0";"21,2";"20,9";"983,9";"984,2";"983,9";"2,6";"122,0";"5,4";"";"0,0"
"02/01/2023";"0300";"23,3";"23,7";"23,3";"86,0";"86,0";"83,0";"20,9";"21,0";"20,5";"983,2";"983,9";"983,2";"1,5";"107,0";"5,1";"";"0,0"
"02/01/2023";"0400";"23,1";"23,3";"23,1";"88,0";"88,0";"86,0";"20,9";"21,0";"20,8";"982,7";"983,2";"982,7";"1,6";"121,0";"3,3";"";"0,0"
"02/01/2023";"0500";"23,0";"23,2";"23,0";"88,0";"88,0";"87,0";"20,8";"21,0";"20,7";"982,7";"982,7";"982,5";"1,7";"101,0";"3,9";"";"0,0"
"02/01/2023";"0600";"22,9";"23,0";"22,8";"89,0";"89,0";"88,0";"20,9";"20,9";"20,7";"982,5";"982,7";"982,5";"1,3";"114,0";"3,7";"";"0,0"
"02/01/2023";"0700";"22,7";"22,8";"22,6";"92,0";"92,0";"89,0";"21,2";"21,3";"20,8";"982,5";"982,5";"982,4";"1,0";"85,0";"2,7";"";"0,0"
"02/01/2023";"0800";"22,8";"22,8";"22,6";"90,0";"92,0";"90,0";"21,1";"21,4";"21,1";"982,8";"982,9";"982,5";"0,9";"69,0";"1,7";"";"0,0"
"02/01/2023";"0900";"22,9";"22,9";"22,7";"90,0";"91,0";"89,0";"21,2";"21,3";"20,9";"983,3";"983,3";"982,8";"0,8";"112,0";"1,8";"60,20";"0,0"
"02/01/2023";"1000";"23,5";"23,5";"22,9";"85,0";"90,0";"85,0";"20,9";"21,2";"20,7";"984,0";"984,0";"983,3";"1,5";"122,0";"2,7";"267,60";"0,0"
"02/01/2023";"1100";"24,4";"24,4";"23,5";"82,0";"85,0";"81,0";"21,0";"21,2";"20,8";"984,6";"984,6";"984,0";"1,7";"132,0";"3,3";"658,90";"0,0"
"02/01/2023";"1200";"24,9";"24,9";"24,3";"78,0";"82,0";"78,0";"20,8";"21,1";"20,5";"984,8";"984,8";"984,6";"2,0";"85,0";"4,9";"437,10";"0,0"
"02/01/2023";"1300";"23,4";"25,1";"23,4";"89,0";"89,0";"76,0";"21,5";"21,6";"20,6";"984,8";"984,9";"984,8";"2,4";"99,0";"5,8";"546,00";"0,8"
"02/01/2023";"1400";"24,6";"24,6";"23,4";"91,0";"94,0";"89,0";"23,0";"23,0";"21,6";"984,2";"984,8";"984,2";"0,5";"259,0";"4,7";"898,00";"1,8"
"02/01/2023";"1500";"25,0";"25,7";"24,5";"82,0";"91,0";"79,0";"21,6";"23,0";"21,5";"983,4";"984,2";"983,3";"1,1";"359,0";"3,5";"1321,50";"1,2"
"02/01/2023";"1600";"24,5";"25,0";"22,5";"98,0";"";"";"24,1";"";"";"982,1";"983,4";"982,1";"1,0";"288,0";"5,1";"838,30";"19,4"
"02/01/2023";"1700";"26,8";"27,2";"24,5";"75,0";"100,0";"73,0";"22,0";"24,6";"21,3";"980,8";"982,1";"980,8";"1,1";"308,0";"2,3";"2001,10";"0,0"
"02/01/2023";"1800";"28,4";"29,2";"26,8";"64,0";"75,0";"63,0";"20,9";"22,0";"20,9";"979,9";"980,8";"979,9";"1,0";"181,0";"2,3";"2084,80";"0,0"
"02/01/2023";"1900";"29,0";"29,1";"28,2";"65,0";"67,0";"63,0";"21,7";"22,1";"20,7";"979,9";"980,1";"979,8";"0,8";"131,0";"2,3";"1070,20";"0,0"
"02/01/2023";"2000";"24,8";"28,9";"24,8";"82,0";"82,0";"63,0";"21,4";"22,2";"20,4";"980,2";"980,3";"979,8";"3,3";"122,0";"6,6";"989,20";"0,0"
"02/01/2023";"2100";"24,7";"24,7";"24,4";"84,0";"84,0";"81,0";"21,7";"21,8";"21,3";"980,7";"980,7";"980,2";"1,3";"111,0";"6,0";"44,50";"0,0"
"02/01/2023";"2200";"24,5";"24,7";"24,4";"85,0";"85,0";"83,0";"21,8";"21,9";"21,5";"981,8";"981,8";"980,7";"1,6";"88,0";"3,3";"";"0,0"
"02/01/2023";"2300";"24,0";"24,6";"24,0";"85,0";"87,0";"84,0";"21,4";"22,2";"21,3";"982,8";"982,8";"981,8";"2,5";"101,0";"7,3";"";"0,0"
"03/01/2023";"0000";"23,6";"24,0";"23,4";"90,0";"90,0";"85,0";"21,9";"21,9";"21,2";"983,3";"983,4";"982,8";"2,5";"111,0";"4,9";"";"0,0"
"03/01/2023";"0100";"23,9";"23,9";"23,6";"98,0";"98,0";"89,0";"23,5";"23,5";"21,9";"983,6";"983,6";"983,2";"2,1";"105,0";"4,2";"";"0,0"
"03/01/2023";"0200";"24,0";"24,1";"23,8";"89,0";"98,0";"89,0";"22,0";"23,6";"22,0";"983,3";"983,7";"983,3";"2,6";"109,0";"6,2";"";"0,0"
"03/01/2023";"0300";"23,9";"24,0";"23,8";"89,0";"89,0";"88,0";"22,0";"22,1";"21,9";"982,6";"983,3";"982,6";"1,9";"126,0";"4,8";"";"0,0"
"03/01/2023";"0400";"23,7";"23,9";"23,7";"91,0";"91,0";"89,0";"22,1";"22,1";"21,9";"982,4";"982,6";"982,4";"1,8";"112,0";"3,9";"";"0,0"
"03/01/2023";"0500";"23,4";"23,7";"23,4";"98,0";"98,0";"91,0";"23,1";"23,1";"22,1";"982,2";"982,4";"982,2";"1,1";"117,0";"3,5";"";"0,0"
"03/01/2023";"0600";"23,2";"23,4";"23,2";"";"100,0";"98,0";"";"23,4";"23,1";"982,0";"982,2";"982,0";"0,6";"117,0";"2,0";"";"0,0"
"03/01/2023";"0700";"23,0";"23,2";"23,0";"";"";"";"";"";"";"981,8";"982,1";"981,8";"0,9";"100,0";"1,5";"";"0,0"
"03/01/2023";"0800";"22,9";"23,0";"22,8";"";"";"";"";"";"";"982,0";"982,0";"981,7";"0,6";"80,0";"2,0";"";"0,0"
"03/01/2023";"0900";"23,0";"23,0";"22,8";"";"";"";"";"";"";"982,8";"982,8";"982,0";"1,4";"121,0";"2,5";"43,10";"0,0"
"03/01/2023";"1000";"23,6";"23,7";"23,0";"94,0";"";"";"22,7";"";"";"983,7";"983,7";"982,8";"1,6";"120,0";"2,9";"297,70";"0,0"
"03/01/2023";"1100";"25,6";"25,6";"23,5";"77,0";"94,0";"76,0";"21,3";"22,4";"21,0";"984,1";"984,1";"983,7";"1,9";"82,0";"3,7";"967,70";"0,0"
"03/01/2023";"1200";"26,6";"26,9";"25,0";"67,0";"78,0";"65,0";"19,9";"21,9";"19,5";"984,4";"984,4";"984,1";"2,4";"68,0";"5,7";"1493,50";"0,0"
"03/01/2023";"1300";"28,3";"28,5";"26,5";"61,0";"67,0";"60,0";"20,0";"20,8";"19,2";"984,3";"984,6";"984,3";"2,0";"71,0";"5,4";"2120,70";"0,0"
"03/01/2023";"1400";"28,8";"29,2";"27,8";"59,0";"62,0";"56,0";"20,1";"20,9";"19,0";"983,9";"984,4";"983,9";"2,4";"67,0";"5,7";"2019,50";"0,0"
"03/01/2023";"1500";"29,8";"30,4";"28,4";"53,0";"61,0";"51,0";"19,3";"20,7";"18,8";"982,7";"983,9";"982,7";"2,8";"87,0";"6,1";"2683,80";"0,0"
"03/01/2023";"1600";"31,5";"31,6";"29,8";"47,0";"56,0";"46,0";"18,7";"20,2";"18,1";"981,7";"982,8";"981,7";"2,6";"70,0";"7,0";"3571,50";"0,0"
"03/01/2023";"1700";"31,1";"32,4";"30,9";"48,0";"50,0";"42,0";"18,8";"19,7";"17,6";"980,7";"981,7";"980,7";"1,9";"89,0";"5,8";"2909,80";"0,0"
"03/01/2023";"1800";"28,4";"32,1";"28,0";"60,0";"62,0";"44,0";"19,9";"20,2";"17,9";"980,2";"980,7";"980,2";"4,0";"135,0";"9,1";"1510,80";"0,0"
"03/01/2023";"1900";"29,6";"29,9";"28,4";"57,0";"60,0";"54,0";"20,2";"20,8";"19,4";"979,9";"980,2";"979,8";"2,2";"107,0";"8,0";"973,30";"0,0"
"03/01/2023";"2000";"28,4";"29,6";"28,4";"64,0";"64,0";"57,0";"20,9";"21,6";"20,1";"980,1";"980,1";"979,9";"4,2";"127,0";"8,3";"564,90";"0,0"
"03/01/2023";"2100";"27,4";"28,4";"27,4";"72,0";"72,0";"64,0";"21,9";"21,9";"20,9";"980,6";"980,6";"980,1";"2,8";"123,0";"7,1";"146,90";"0,0"
"03/01/2023";"2200";"26,5";"27,4";"26,5";"74,0";"74,0";"71,0";"21,4";"21,9";"21,3";"982,1";"982,1";"980,6";"3,5";"131,0";"6,6";"";"0,0"
"03/01/2023";"2300";"25,7";"26,5";"25,7";"77,0";"77,0";"74,0";"21,3";"21,4";"21,3";"983,1";"983,1";"982,1";"3,5";"132,0";"6,0";"";"0,0"
"04/01/2023";"0000";"25,3";"25,7";"25,3";"79,0";"79,0";"77,0";"21,5";"21,5";"21,3";"983,8";"983,9";"983,1";"3,7";"129,0";"6,9";"";"0,0"
"04/01/2023";"0100";"24,6";"25,3";"24,6";"84,0";"84,0";"79,0";"21,7";"21,7";"21,5";"983,8";"983,9";"983,7";"3,2";"111,0";"8,3";"";"0,0"
"04/01/2023";"0200";"24,3";"24,6";"24,2";"82,0";"84,0";"82,0";"21,1";"21,7";"21,0";"983,8";"984,0";"983,7";"2,3";"110,0";"6,5";"";"0,0"
"04/01/2023";"0300";"24,0";"24,3";"24,0";"84,0";"84,0";"82,0";"21,1";"21,2";"21,1";"983,3";"983,8";"983,3";"2,4";"115,0";"5,2";"";"0,0"
"04/01/2023";"0400";"23,7";"24,0";"23,7";"86,0";"86,0";"83,0";"21,1";"21,2";"21,0";"982,8";"983,3";"982,8";"2,2";"112,0";"5,0";"";"0,0"
"04/01/2023";"0500";"23,3";"23,7";"23,3";"88,0";"88,0";"86,0";"21,1";"21,2";"21,1";"982,3";"982,8";"982,3";"1,9";"129,0";"4,5";"";"0,0"
"04/01/2023";"0600";"23,3";"23,3";"23,2";"88,0";"89,0";"87,0";"21,3";"21,4";"21,1";"982,1";"982,3";"982,1";"1,8";"110,0";"3,6";"";"0,0"
"04/01/2023";"0700";"23,0";"23,3";"23,0";"92,0";"92,0";"88,0";"21,5";"21,5";"21,2";"982,3";"982,3";"982,1";"1,1";"93,0";"3,4";"";"0,0"
"04/01/2023";"0800";"23,0";"23,1";"22,9";"92,0";"92,0";"91,0";"21,5";"21,7";"21,5";"982,7";"982,7";"982,3";"1,4";"120,0";"2,9";"";"0,0"
"04/01/2023";"0900";"23,1";"23,1";"22,6";"99,0";"100,0";"92,0";"22,9";"23,1";"21,4";"984,1";"984,1";"982,7";"0,6";"154,0";"2,6";"100,80";"0,0"
"04/01/2023";"1000";"24,2";"24,3";"23,0";"83,0";"99,0";"83,0";"21,1";"22,7";"21,0";"984,7";"984,7";"984,1";"1,5";"115,0";"3,4";"647,80";"0,0"
"04/01/2023";"1100";"25,1";"25,4";"24,1";"77,0";"83,0";"75,0";"20,7";"21,5";"20,5";"984,9";"985,0";"984,7";"1,5";"91,0";"4,0";"1022,10";"0,0"
"04/01/2023";"1200";"26,7";"26,7";"25,1";"69,0";"77,0";"68,0";"20,4";"21,0";"19,9";"985,2";"985,2";"984,9";"1,5";"66,0";"4,3";"1280,30";"0,0"
"04/01/2023";"1300";"27,4";"27,6";"26,5";"63,0";"69,0";"63,0";"19,8";"20,6";"19,7";"984,8";"985,3";"984,8";"1,6";"64,0";"4,1";"1705,60";"0,0"
"04/01/2023";"1400";"29,5";"29,9";"27,3";"53,0";"64,0";"51,0";"19,1";"20,5";"18,5";"984,0";"984,8";"984,0";"1,9";"119,0";"5,1";"2846,90";"0,0"
"04/01/2023";"1500";"30,6";"31,0";"29,1";"49,0";"56,0";"48,0";"18,6";"20,3";"18,1";"983,0";"984,0";"983,0";"2,1";"92,0";"4,8";"2636,90";"0,0"
"04/01/2023";"1600";"31,8";"32,0";"30,3";"43,0";"53,0";"42,0";"17,9";"19,9";"17,1";"982,1";"983,0";"982,1";"2,8";"108,0";"6,0";"3160,70";"0,0"
"04/01/2023";"1700";"31,9";"32,4";"31,7";"39,0";"46,0";"38,0";"16,2";"18,7";"16,1";"981,2";"982,1";"981,2";"3,2";"150,0";"7,2";"3327,00";"0,0"
"04/01/2023";"1800";"32,4";"32,8";"31,8";"40,0";"43,0";"36,0";"17,2";"17,8";"15,6";"980,6";"981,3";"980,5";"2,3";"119,0";"5,6";"2331,80";"0,0"
"04/01/2023";"1900";"32,5";"32,8";"32,2";"39,0";"43,0";"37,0";"16,6";"18,4";"15,9";"979,8";"980,6";"979,8";"1,8";"108,0";"6,1";"1890,40";"0,0"
"04/01/2023";"2000";"31,5";"32,6";"31,5";"45,0";"45,0";"38,0";"18,1";"18,5";"16,9";"979,9";"979,9";"979,7";"2,8";"106,0";"5,3";"815,90";"0,0"
"04/01/2023";"2100";"29,3";"31,6";"29,3";"52,0";"52,0";"43,0";"18,3";"18,3";"17,1";"980,1";"980,1";"979,9";"1,7";"99,0";"5,9";"143,20";"0,0"
"04/01/2023";"2200";"28,3";"29,3";"28,3";"61,0";"62,0";"52,0";"20,2";"20,3";"18,1";"980,8";"980,8";"980,1";"3,5";"121,0";"8,3";"";"0,0"
"04/01/2023";"2300";"27,2";"28,3";"27,1";"65,0";"66,0";"61,0";"20,1";"20,3";"20,1";"981,8";"981,8";"980,8";"3,4";"114,0";"6,7";"";"0,0"
"05/01/2023";"0000";"26,0";"27,2";"25,9";"68,0";"68,0";"64,0";"19,6";"20,0";"19,3";"982,7";"982,8";"981,8";"3,1";"107,0";"7,2";"";"0,0"
"05/01/2023";"0100";"25,1";"26,0";"25,1";"73,0";"74,0";"68,0";"20,1";"20,1";"19,6";"983,5";"983,5";"982,7";"2,8";"107,0";"6,0";"";"0,0"
"05/01/2023";"0200";"24,5";"25,2";"24,5";"77,0";"77,0";"73,0";"20,3";"20,3";"20,0";"983,4";"983,6";"983,4";"3,1";"107,0";"6,8";"";"0,0"
"05/01/2023";"0300";"23,5";"24,5";"23,5";"83,0";"83,0";"77,0";"20,5";"20,5";"20,3";"983,0";"983,4";"983,0";"2,4";"106,0";"5,7";"";"0,0"
"05/01/2023";"0400";"23,0";"23,5";"23,0";"87,0";"87,0";"83,0";"20,6";"20,7";"20,5";"982,4";"983,0";"982,4";"1,8";"108,0";"4,1";"";"0,0"
"05/01/2023";"0500";"22,5";"23,0";"22,5";"89,0";"89,0";"87,0";"20,6";"20,7";"20,6";"982,2";"982,4";"982,2";"1,3";"83,0";"3,7";"";"0,0"
"05/01/2023";"0600";"22,4";"22,6";"22,4";"90,0";"90,0";"89,0";"20,7";"20,7";"20,6";"982,5";"982,5";"982,2";"0,8";"66,0";"2,5";"";"0,0"
"05/01/2023";"0700";"22,3";"22,5";"22,3";"93,0";"93,0";"90,0";"21,1";"21,3";"20,7";"982,7";"982,9";"982,4";"0,9";"96,0";"2,1";"";"0,0"
"05/01/2023";"0800";"21,9";"22,3";"21,9";"100,0";"100,0";"93,0";"21,9";"22,0";"21,0";"983,4";"983,4";"982,7";"0,4";"111,0";"1,9";"";"0,0"
"05/01/2023";"0900";"22,3";"22,3";"21,8";"100,0";"";"";"22,3";"";"";"983,9";"983,9";"983,3";"0,8";"110,0";"1,3";"53,50";"0,0"
"05/01/2023";"1000";"23,4";"23,7";"22,3";"85,0";"100,0";"85,0";"20,7";"22,4";"20,7";"984,4";"984,4";"983,9";"1,6";"110,0";"2,8";"499,40";"0,0"
"05/01/2023";"1100";"25,4";"25,6";"23,4";"73,0";"85,0";"73,0";"20,2";"21,2";"20,2";"984,9";"984,9";"984,4";"2,1";"76,0";"5,1";"1357,70";"0,0"
"05/01/2023";"1200";"26,9";"26,9";"25,4";"66,0";"74,0";"65,0";"19,9";"21,0";"19,5";"985,0";"985,1";"984,9";"1,6";"73,0";"4,5";"1892,70";"0,0"
"05/01/2023";"1300";"28,8";"29,4";"26,9";"52,0";"66,0";"51,0";"18,0";"19,9";"17,9";"984,2";"985,0";"984,2";"3,0";"60,0";"6,7";"2686,10";"0,0"
"05/01/2023";"1400";"30,5";"30,5";"28,7";"47,0";"53,0";"44,0";"17,8";"18,6";"16,9";"983,7";"984,3";"983,7";"3,0";"96,0";"6,7";"3168,10";"0,0"
"05/01/2023";"1500";"32,0";"32,0";"30,5";"42,0";"47,0";"39,0";"17,5";"17,9";"16,0";"982,9";"983,7";"982,9";"2,5";"97,0";"5,7";"3565,10";"0,0"
"05/01/2023";"1600";"32,9";"32,9";"31,5";"37,0";"42,0";"34,0";"16,2";"17,7";"14,4";"982,2";"982,9";"982,2";"2,0";"36,0";"6,5";"3478,10";"0,0"
"05/01/2023";"1700";"33,5";"34,2";"32,4";"32,0";"37,0";"31,0";"14,5";"16,2";"13,7";"981,1";"982,2";"981,1";"1,9";"69,0";"5,4";"3229,20";"0,0"
"05/01/2023";"1800";"33,4";"33,9";"33,4";"32,0";"35,0";"31,0";"14,5";"15,9";"14,3";"979,8";"981,1";"979,8";"2,3";"68,0";"5,4";"2688,10";"0,0"
"05/01/2023";"1900";"32,7";"34,3";"32,7";"36,0";"36,0";"31,0";"15,8";"16,0";"14,4";"979,4";"979,9";"979,4";"1,7";"81,0";"5,2";"1802,30";"0,0"
"05/01/2023";"2000";"33,0";"33,7";"32,6";"34,0";"37,0";"31,0";"14,9";"16,1";"13,9";"979,2";"979,4";"979,2";"0,9";"62,0";"3,7";"867,40";"0,0"
"05/01/2023";"2100";"30,5";"33,1";"30,5";"41,0";"42,0";"33,0";"15,8";"16,3";"14,7";"979,3";"979,3";"979,2";"1,5";"78,0";"3,0";"126,60";"0,0"
"05/01/2023";"2200";"29,0";"30,4";"29,0";"50,0";"50,0";"41,0";"17,7";"17,7";"15,9";"980,2";"980,2";"979,3";"1,3";"133,0";"2,8";"";"0,0"
"05/01/2023";"2300";"28,2";"29,0";"28,2";"58,0";"59,0";"50,0";"19,2";"19,6";"17,5";"981,4";"981,4";"980,2";"4,1";"112,0";"7,4";"";"0,0"
"06/01/2023";"0000";"26,7";"28,2";"26,7";"63,0";"63,0";"58,0";"19,0";"19,2";"19,0";"982,9";"982,9";"981,4";"2,7";"106,0";"7,9";"";"0,0"
"06/01/2023";"0100";"25,7";"26,7";"25,6";"63,0";"66,0";"62,0";"18,0";"19,0";"18,0";"983,6";"983,6";"982,9";"3,0";"109,0";"7,3";"";"0,0"
"06/01/2023";"0200";"24,3";"25,7";"24,3";"70,0";"70,0";"62,0";"18,4";"18,4";"17,9";"983,7";"983,7";"983,6";"1,8";"102,0";"5,3";"";"0,0"
"06/01/2023";"0300";"23,7";"24,3";"23,7";"74,0";"74,0";"70,0";"18,7";"18,7";"18,4";"983,3";"983,8";"983,3";"1,6";"96,0";"4,0";"";"0,0"
"06/01/2023";"0400";"22,9";"23,7";"22,9";"79,0";"79,0";"74,0";"19,0";"19,0";"18,7";"982,7";"983,3";"982,7";"1,5";"100,0";"3,5";"";"0,0"
"06/01/2023";"0500";"22,3";"22,9";"22,3";"84,0";"84,0";"79,0";"19,4";"19,4";"19,0";"982,6";"982,7";"982,5";"1,5";"88,0";"3,1";"";"0,0"
"06/01/2023";"0600";"22,5";"22,6";"22,3";"86,0";"86,0";"84,0";"20,0";"20,0";"19,5";"982,7";"982,7";"982,6";"1,3";"90,0";"2,7";"";"0,0"
"06/01/2023";"0700";"22,6";"22,6";"22,4";"88,0";"88,0";"86,0";"20,6";"20,6";"20,1";"982,9";"982,9";"982,6";"1,2";"101,0";"2,6";"";"0,0"
"06/01/2023";"0800";"22,6";"22,7";"22,5";"90,0";"90,0";"88,0";"20,8";"20,8";"20,6";"983,4";"983,4";"982,9";"1,4";"88,0";"2,8";"";"0,0"
"06/01/2023";"0900";"23,0";"23,0";"22,6";"90,0";"91,0";"90,0";"21,2";"21,2";"20,8";"984,2";"984,2";"983,4";"1,0";"102,0";"2,3";"52,90";"0,0"
"06/01/2023";"1000";"23,6";"23,6";"23,0";"84,0";"90,0";"84,0";"20,7";"21,3";"20,7";"984,8";"984,8";"984,2";"1,3";"117,0";"2,7";"377,50";"0,0"
"06/01/2023";"1100";"25,1";"25,1";"23,6";"76,0";"84,0";"75,0";"20,5";"21,3";"20,0";"985,0";"985,0";"984,8";"1,3";"17,0";"3,9";"1144,10";"0,0"
"06/01/2023";"1200";"27,5";"28,0";"25,1";"61,0";"76,0";"60,0";"19,2";"20,9";"18,9";"984,8";"985,0";"984,8";"1,4";"106,0";"4,7";"2199,90";"0,0"
"06/01/2023";"1300";"29,0";"29,5";"27,2";"54,0";"63,0";"52,0";"18,7";"20,4";"18,1";"984,5";"984,9";"984,5";"1,4";"339,0";"4,6";"2809,50";"0,0"
"06/01/2023";"1400";"30,2";"30,5";"29,0";"50,0";"55,0";"47,0";"18,6";"19,3";"17,7";"984,1";"984,5";"984,1";"1,1";"346,0";"4,4";"3019,40";"0,0"
"06/01/2023";"1500";"31,7";"32,4";"30,2";"41,0";"50,0";"41,0";"17,0";"19,0";"17,0";"983,4";"984,1";"983,4";"1,0";"256,0";"4,0";"3535,20";"0,0"
"06/01/2023";"1600";"32,4";"33,1";"31,5";"39,0";"45,0";"39,0";"16,7";"18,6";"16,6";"982,4";"983,4";"982,4";"1,5";"104,0";"3,7";"3080,00";"0,0"
"06/01/2023";"1700";"33,6";"34,2";"32,4";"35,0";"41,0";"33,0";"16,2";"17,9";"15,4";"981,5";"982,4";"981,5";"2,6";"89,0";"6,2";"3248,70";"0,0"
"06/01/2023";"1800";"34,0";"34,1";"32,9";"32,0";"37,0";"31,0";"15,1";"16,6";"14,6";"980,6";"981,5";"980,6";"2,3";"123,0";"5,2";"2349,60";"0,0"
"06/01/2023";"1900";"34,2";"34,7";"33,2";"35,0";"36,0";"31,0";"16,5";"16,5";"14,2";"980,2";"980,6";"980,2";"1,0";"115,0";"5,2";"1682,80";"0,0"
"06/01/2023";"2000";"33,4";"34,3";"33,3";"32,0";"35,0";"30,0";"14,5";"15,4";"14,1";"980,0";"980,2";"980,0";"2,3";"108,0";"4,6";"915,80";"0,0"
"06/01/2023";"2100";"31,1";"33,4";"31,1";"41,0";"41,0";"32,0";"16,3";"16,3";"14,4";"980,4";"980,4";"980,0";"1,5";"94,0";"4,6";"115,70";"0,0"
